code,link,direction,id,"Latitude,Longitude",name,routeIds
'405155',https://bustime.mta.info/m/index?q=405155,NE,MTA_405155,"40.730389, -73.989235",3 AV/E 9 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'405181',https://bustime.mta.info/m/index?q=405181,NE,MTA_405181,"40.797798, -73.94004",3 AV/E 116 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M103']"
'405185',https://bustime.mta.info/m/index?q=405185,NE,MTA_405185,"40.849806, -73.929603",AMSTERDAM AV/W 183 ST,['MTA NYCT_M101']
'405186',https://bustime.mta.info/m/index?q=405186,SW,MTA_405186,"40.850616, -73.929187",AMSTERDAM AV/W 185 ST,['MTA NYCT_M101']
'405272',https://bustime.mta.info/m/index?q=405272,SE,MTA_405272,"40.739992, -73.984009",E 24 ST/LEXINGTON AV,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'405406',https://bustime.mta.info/m/index?q=405406,SW,MTA_405406,"40.765236, -73.966019",LEXINGTON AV/E 64 St,['MTA NYCT_M101']
'405416',https://bustime.mta.info/m/index?q=405416,SE,MTA_405416,"40.810371, -73.951805",W 125 ST/SAINT NICHOLAS AV,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'405480',https://bustime.mta.info/m/index?q=405480,NE,MTA_405480,"40.76014, -73.967523",3 AV/E 57 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'405488',https://bustime.mta.info/m/index?q=405488,NE,MTA_405488,"40.757751, -73.969235",3 AV/E 53 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'405519',https://bustime.mta.info/m/index?q=405519,NE,MTA_405519,"40.764195, -73.964536",3 AV/E 63 ST,['MTA NYCT_M101']
'405530',https://bustime.mta.info/m/index?q=405530,SW,MTA_405530,"40.748126, -73.978535",LEXINGTON AV/E 37 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'450228',https://bustime.mta.info/m/index?q=450228,NE,MTA_450228,"40.745217, -73.978408",3 AV/E 33 ST,"['MTABC_BXM1', 'MTA NYCT_M101']"
'450492',https://bustime.mta.info/m/index?q=450492,NE,MTA_450492,"40.801025, -73.937686",3 AV/E 121 ST,"['MTA NYCT_M101', 'MTA NYCT_M103']"
'903148',https://bustime.mta.info/m/index?q=903148,SW,MTA_903148,"40.729113, -73.990259",3 AV/ASTOR PL,"['MTA NYCT_M101', 'MTA NYCT_M102']"
'903340',https://bustime.mta.info/m/index?q=903340,SW,MTA_903340,"40.858017, -73.926518",FORT GEORGE AV/66 FORT GEORGE AV,['MTA NYCT_M101']
'903341',https://bustime.mta.info/m/index?q=903341,W,MTA_903341,"40.857095, -73.927934",FT GEORGE AV/FORT GEORGE HILL,['MTA NYCT_M101']
'500256',https://bustime.mta.info/m/index?q=500256,NE,MTA_500256,"40.702673, -73.790146",LIBERTY AV/168 PL,"['MTA NYCT_Q42', 'MTA NYCT_Q83', 'MTA NYCT_X64']"
'500257',https://bustime.mta.info/m/index?q=500257,E,MTA_500257,"40.703355, -73.788445",LIBERTY AV/170 ST,"['MTA NYCT_Q42', 'MTA NYCT_Q83']"
